review,actual,predicted,probability,actual_sentiment,predicted_sentiment
dragon ma jackie chan is back having rid the seas of the dreaded pirate lo back on land he is assigned to the police force where he is to clean up corruption and crime in a local suburb along the way he is caught up in the fate of several chinese patriots attempting to secure sympathy and support for their revolutionary cause the chinese manchu government is after these revolutionaries and anyone that stands in their way is in trouble even if they are in the police force i had big expectations for this movie after i saw project a but sadly i was a little disappointed there is just too little action compared to the first film there is just one good fight scene until the big ending that fight scene is in the gangsters place and its good a lot of people flying all over the place and hard kicks and punches are throw jackie chan and his stunt team don t disappoint here at all the ending is very entertaining jackie chan shows us why he is the best stuntman in the world really exciting stuff the only bad thing with the ending is that the fights are too short and forgettable conclusion many funny moments good acting and crazy stunts but not enough fighting for a top rating,1,0,0.11417692,Positive,Negative
spoiler nothing but spoiler i have to add my name to the list of folks who feel that the other viewers just don t get it but no one has even mentioned the s word so far as i have seen while i agree that the kid died i think we can be more specific he committed suicide he races down the slope in an old wagon shoots off the cliff and flies away maybe the whole account of the form of death is allegory or maybe he does commit suicide in a wagon as laid out in either case he flies away c mon not that tough a metaphor maybe i just have a thing for tom hanks but i was ok with the narration besides he is raising for the ww memorial and you gotta love him for that oh yeah i loved the movie and found it incredibly moving,1,0,0.022046814,Positive,Negative
i believe sarafina is a tremendous effort of whoopi goldberg besides her there are no other stars in the film and her role is smaller than the title character sarafina since i work in a high school with urban children i think this is an important film to show south african history of apartheid sarafina is a movie about education and a teacher s relationship with her student sarafina i bought the video for practically nothing at a videostore i watched it and fast forwarded through the musical numbers but i strongly recommend this film to educators and their students to understand now while i don t know the other actors and actresses in the film i assume that they are very popular in south africa and i am glad that they filmed with a south african cast and crew with the exception of goldberg in a small role but if it gets people to see this movie than whoopi reaches worldwide appeal,1,0,0.4614533,Positive,Negative
no doubt frank sinatra was a talented actor as well as a talented singer after all very few actors nowadays can get a scene just right in one take and that was pretty much sinatra s modus operandi on set i feel that as the s wore on the quality of the man s films really started to tank the tony rome detective series was nothing short of trying to compete with dean martin s matt helm series which came out at the same time perhaps even a james bond competition but nothing really worked for frank during these years his personal life in shambles his music fading out sinatra appeared more like a throwback to the s the last great sinatra film of this period was probably von ryan s express in,0,1,0.9133996,Negative,Positive
i first saw this one when it was first shown so i m not too objective about it it really managed to scare me partly because it was so late at night but partly because of that whole feeling from a videotaped suspense story the same thing that helped dark shadows itself and the casting was so right i hardly know shane briant from anything else so it might not be so right to call him well cast but to me he is dorian gray and as far as the other male actors the one who fit his part so well was nigel davenport who s so good at larger than life characters as sir henry and john karlen a sort of dan curtis repertory player at the time because of dark shadows as one poster points out this version manages to include the involvements with men in a fairly subtle way the scene where dorian recites a list of men s names to john karlen s character as a way of blackmailing him and the look on karlen s face were very well done if that scene were done now it would probably be done in a too obvious way and be bad by comparison i saw it when dorian gray was barely a name to me let alone more so even more than the famous version which is rightly famous this is the version to me,1,0,0.04819164,Positive,Negative
well i must say i initially found this short to be quite average but having watched it nearly times since its constantly shown on ifc i ve developed an enjoyment of the simple plot elements and reality of the situations presented sofia coppola contributes a solid addition to the category,0,1,0.998313,Negative,Positive
i really enjoyed the first film and when it turned up again without thinking or checking i took a family of friends to see it i was ashamed that i had enthused so much about it to them disney processed the original film just like the human body processes a delicious meal takes in something good and turns out well you know and by having a dark skinned person as the fbi man the results of fingerprinting the informant were subdued taken as an isolated film i suppose it is not too bad if one likes that weird sort of thing but when one has read the book or seen the first film horrible,0,1,0.77407455,Negative,Positive
a couple of years before scream spoofed the slasher horror genre with savvy self conscious young things knowing every trick in the book of what to do and not to do in a precarious situation a little movie produced in russia hit the theatres without any grandiose pretensions this movie was mute witness starring a cast of unknowns except an extremely brief cameo by sir alec guiness whose scenes were purportedly filmed eight years prior to the actual filming of this movie it told the story of a mute make up artist billie who is working on a film on location in russia produced and directed by her sister s boyfriend andy she is unaware that the set has closed when she goes to retrieve her belongings and inadvertently stumbles onto a porn shoot that becomes extremely bloody overcome with horror she alerts the murderers of her presence a chase ensues and finally she is rescued by andy who take her home as they alert the police the trouble is there is no body no evidence that anything of the sort took place even so a mysterious inspector seems to be on billie s side of the story and to say more would be criminal mute witness is the kind of film that demands a scrutiny of viewing similar to the most intricate clever thriller because as much as it is a convoluted thriller it s one that pays its dues to movies like wait until dark and the best of hitchcock in its choice of camera cuts deadpan humor americans reacting in foreign countries where they are powerless and nail biting suspense until it seems something must snap even if the story does become a little too implausible due to the fact that the story arc suddenly becomes the focus of an even greater conspiracy the film succeeds in not trying to trick the audience with cheap shots for example the sudden appearance of a person on camera accompanied by a crashing swell of violins but with the fear of the unknown and that death is only a shadow away very smart,1,0,0.041787587,Positive,Negative
let s start from this point this is not a movie intended for the common audience utterly bizarre somehow incomprehensible totally unpredictable it just keep you stoned watching at the screen trying to figure out what will happen next if that by itself doesn t make you agree it is an excellent movie then go back to your family movies and forget about motorama it has material to be considered a cult movie it can be placed in the same category with movies that win awards in cannes or other intellectual film festivals but sadly hollywood already let if fall in oblivion simply because it is not commercial the performance of young jordan christopher michael may not be oscar material but he gives the right touch to the story even the genre is difficult to describe it is not a comedy in the proper sense you don t know if you are supposed to laugh at the strange situations in which gus gets involved it is more like an impossible adventure that some kids may wish to have but don t let them watch it either it is not a movie for kids so if you like disney movies or are looking for a home alone style this one is definitively not for you but if you enjoy reading edgar alan poe or the works of tim burton then you will like motorama so jump in your red mustang get a tattoo spelling tora and cruise strangeland with gus i d like that,1,0,0.0040350948,Positive,Negative
i hadn t laughed this hard for a movie in a really long time the garbage that hollywood has been putting out lately drives me up a wall this one was definetely fresh and witty if you look at the demographic figures for the ratings only a few women have voted i don t want to ruin the movie for you but i m sure that every guy who saw this ran to their computers to rate it and gave it a poor score why because the movie puts men in their place that s why if more women vote for this movie because of its actual humor value and not because it is damaging to men it could easily be a rated movie,1,0,0.0022818563,Positive,Negative
ah here it is a movie which is said by people to remind me of the epic trainspotting ouch was i a fool to believe that and ouch how my buttocks hurt after having forced myself to watch this c p from beginning to end after the first minutes i just wanted it all to end or at least they could ve put some nudity or action or cool acid house music into it to make it worth the time but no when i was through with it i put it into my cd shelf and i hope i will never have to pick it out again just to show it to some friend who is so anxious to see it that he she don t want to listen to my warnings,0,1,0.93882746,Negative,Positive
i ve seen far too many flicks from this company this one is about middle of the pack one the good side its a bit more stylized and under control than some of their fare less of the sophomoric attempts at humor and more adherence to story for what its worth many of their titles like sexy sixth sense are buried by baaaad performances and an amateurish sensibility on the other side i found the simulated sex scenes not as hot as some of their other flicks like vampire vixens gladiator eroticus spiderbabe or mistress frankenstein misty mundae is always a on the peter meter as is darian caine i found barbara joyce hot in a school marm kinda way and ruby larocca a sexy little hottie watch this with the remote firmly in your free hand on a night when you need a break from porn don t waste your time wanting to check the story you ve got better things to do w your life it is not a movie it s pure t a but not bad by that standard,0,1,0.9747412,Negative,Positive
this is a good film for of the duration i feel that the ending has occluded this film from higher acclaim it is shot in a rather naive fashion this is clearly done to create a more chilling feel to the film a feeling of isolation becomes apparent very soon on due to this filming technique the gruesome characters are very well acted and presented especially the nutcase called joe however the wholesome normal characters are a little too pathetic for my liking granted they are supposed to come across as pathetic but this is done a little ott the film starts slowly and the naive camera work smacks of b movie to start with and very normally but you soon get a feel of the impending brutality that is about to occur this is one of the most twisted movies with respect to cold hearted violence after the abrupt and unbelievably lazy ending i was left feeling disappointed i would have given the film a if the ending was in keeping with the rest of the film but as it is it gets only a on the strength of the eeriness and nail biting scenes earlier on in the film give it a watch and excuse the ending,1,0,0.38517118,Positive,Negative
i was literally preparing to hate this movie so believe me when i say this film is worth seeing overall the story and gags are contrived but the film has the charm and finesse to pull them off that gag where jason lee thinks he has crabs and tries not to let his boss future father in law and co workers see him scratching himself isn t terribly intelligent but it sent me into a frenzy of laughter very few of the film s gags are high brow but they made me laugh as i said the film has charm and charm can go a long way the characters are likable too i must say i wish i got to see more of james brolin s character since he was a hoot in the very few scenes he was in plus i admire any romantic comedy that has the guts to not make the character of the wife who serves as the obstacle in the plot a total witch the selma blair character is hardly unlikable and there s never a scene where i thought to myself why did he want to marry her in the first place the ending is hollywood ish but it could ve been much more schmaltzy the cast is talented i haven t had a favorable view of most of jason lee s mainstream work i just loved him so much in kevin smith s films that i couldn t help but feel disappointed at seeing him in these dopey roles and he never looks comfortable in these dopey roles even in this movie he doesn t look perfectly comfortable but he contributes his own two cents and effectively handles each scene but i still miss his work in independent films julia stiles proves again why she s so damn likable of course she s a very beautiful girl with a radiant smile that makes me want to faint but she also possesses a unique charm and seems to have good personality in other words her beauty shows inside and out i don t know the actresses name but the woman who plays the drunk granny is hilarious julie hagerty also has a small part and she s always enjoyable to watch which makes me wish she received better roles i loved her so much in airplane and lost in america that it s a shame she doesn t get the same opportunities to flaunt her skills don t be put off by the horrible trailers and even more horrible box office records this is a funny charming film romantic comedies are getting so predictable nowadays that it feels like the genre itself is ready to be flushed down the toilet so it s always to see a good one among all these bad apples my score out of,1,0,0.013321417,Positive,Negative
life in some future fascist or near fascist state which severely restricts personal freedoms is a recurrent theme both in modern literature and for film makers such works post us warnings about undesirable trends in our society to watch out for but to be effective they must also be entertaining unfortunately most of the books are probably more effective in posting the warnings than in entertaining us enough to become really widely read whilst with the films the problem is usually the other way round the first such work to become really widely known was probably george orwell s first published in and this is still readily available both in the form of a book and as a film watch or read it and then when you are feeling a little depressed by man s inhumanity to man reach for cinderella this is a feather light low budget film comedy based on the same theme which provides effortless but unrewarding viewing and as with the calendar has now passed beyond its erstwhile period most of the comedy is laid on with a trowel although there are just a few genuinely funny moments to exercise your mind in the long intervals between these you can focus it on the question of whether this film will gain a new extension of life by being released as a dvd or whether it will finally disappear into oblivion as existing tape copies deteriorate past redemption there are many worse films appearing as dvd s these days and frankly i do not care much what happens either way so far the best of the films of this genre has probably been the handmaiden s tale but i would very happily swap them all for a well made film of jack london s towering novel the iron heel ambitious as this would be it still seems incredible that no modern film maker has yet dared to attempt it imdb only lists a b w silent version made in russia in,0,1,0.99880755,Negative,Positive
it s a road movie with a killer on board brian kessler david duchovny a sophisticated urbane writer wants to conduct field research on american serial killers but neither he nor his girlfriend carrie michelle forbes has the money for a cross country tour of murder sites so they advertise for someone to share travel expenses who they end up with is a young couple early grayce brad pitt and his girlfriend adele juliette lewis two better examples of poor white trash you will never find in all of cinema indeed early and adele are what make this film so entertaining as they babble cackle confide muse speculate drool and otherwise behave in ways i haven t seen since reruns of the beverly hillbillies early s idea of california people think faster out there on account of all that warm weather cold weather makes people stupid that s enough to convince adele i guess that explains why there are so many stupid people around here to which early responds proudly it sure does early continues to instruct adele about california you never have to buy no fruit on account it s all on the trees and they ain t got no speed limits and i hear your first month s rent is free state law but poor early has some well mental problems which become ever more obvious to brian and carrie as the four travelers proceed west across the u s as they enter the desert southwest with its beautifully stark landscape kalifornia starts to look more and more like the hitcher and early starts to act more and more like john ryder everyone s maniacal hitchhiker whose terror seemed so unstoppable in kalifornia the acting is uneven duchovny s performance is flat brad pitt is surprisingly effective despite his overacting at times michelle forbes is great as the avant garde photographic artist but my choice for best performance goes to juliette lewis with her nasal voice and heavy duty southern accent she is stunning as the naive highly animated child like adele toward the end the film takes on a twilight zone feel to it as our travelers enter a nevada nuclear test site with a dilapidated old house full of test mannequins the plot dissolves rather messily into unnecessary and preposterous violence an ending that was somewhat disappointing overall however kalifornia is an entertaining film thanks to a clever concept great scenery especially in the second half good cinematography great dialogue and that wonderful performance by juliette lewis,1,0,0.18062098,Positive,Negative
maureen o hara is always beautiful and appealing here she plays an actress terminally ill we don t know with what it is a bit of a precursor to love story in that respect william bendix is good as is most of the supporting cast john payne is meant to be grieving but he seems to sleepwalking the girl who plays the child he and o hara adopts does her best with a contrived plot device of course adopt an orphan she will live on after the passing of your wife it s a sweet movie but it doesn t feel sincere i was hoping to be moved i was by o hara s gentle performance but i don t like to feel manipulated,0,1,0.73525035,Negative,Positive
this film captures the short moments between a mother and son in rural russia as she lays dying i am so torn between being nice to the film or declaring it a test of patience on one hand the film is beautiful with the sparse dialog capturing the essence of their feelings there is really nothing to say because everything that needs to be said is conveyed beyond words the son shows so much care love and patience towards his mother that i think it is a celebration of unconditional love towards one s family it also cruelly reminds me that i could be in a situation like this stuck in a joyless place having to take care of a very ill person mat i syn is cruel reality on the other hand mat i syn moves really too slowly do i really need to watch a train passing by the horizon for over minute with my previous experience of telets and aleksandra i am so tempted to put mat i syn among them as a total bore i guess one has to be in the right state of mind to appreciate this film i surely see the beauty of it but maybe i am not in the right state of mind,0,1,0.9727302,Negative,Positive
this is defiantly a dvd rental movie i m a big fan of the cast members but the storyline never really grabbed me don t expect oh brother where art thou in any way shape or form funniest part in my opinion is when the war hero explains what happens over in the argon seems like they were trying to copy some of clooney s funny facial expressions from oh brother where art thou but you could kind of tell they were trying for that john krasinski was the bright spot and was solid throughout renee zellweger plays the part of a zealous reporter willing to do whatever for the story overall it s a movie worth watching at home,0,1,0.95694244,Negative,Positive
i saw this film in its entirety in the s s yes it is gruesome and could be the progenitor of the faces of death series popular in the s s considering the state of so called driver education these days this one should be required viewing for everyone preparing to learn to drive when you see violent death in all its gore horror you certainly if you have any sensibility at all get a truer perspective on the responsibilities required to drive safely what one instant of thoughtlessness or inattentiveness at the wheel can do i worked for bell telephone in the s s and at one point was assigned to conduct a safety class i found this film in the company library showed it at the session a number of people got physically sick and had to leave the room incredibly most of them later said i never knew a car accident could be so terrible this film and another red asphalt is certainly reality in its most graphic form i ll never forget it i only wish i could have found a copy when my children were attending driver s ed in high school,0,1,0.7709727,Negative,Positive
most college students find themselves lost in the bubble of academia cut off from the communities in which they study and live their conversations are held with their fellow students and the college faculty steven greenstreet s documentary is a prime example of a disillusioned college student who judges the entire community based on limited contact with a small number of its members the documentary focused on a small group of individuals who were portrayed as representing large groups of the population as is usual the people who scream the most get the most media attention other than its misrepresentation of the community in which the film was set the documentary was well made my only dispute is that the feelings and uproar depicted in the film were attributed to the entire community rather than the few individuals who expressed them naturally it is important to examine a controversy like this and make people aware of the differences that exist between political viewpoints but it is ridiculous to implicate an entire community of people in the actions of a few radicals,0,1,0.79707456,Negative,Positive
this move is about as bad as they come i was however forced to give it a for the scenery there are many great shots of the southwest including many in monument valley one of the most breathtaking places in the us it is also starting with john ford one of the most filmed in fact one scene with kris and the girl was filmed on a place called john ford point,0,1,0.5659133,Negative,Positive
i love this show my girlfriend was gonna get an abortion until we both watched wonder showzen one night luckily she killed herself before the baby was born though technically i think it was considered a murder suicide my first thoughts upon seeing wonder showzen now i know what god watches when he jerks off all the time wonder showzen is to television what a toaster in the bathtub is to my self esteem you know how george w bush makes speaking gaffes all the time tyler wouldn t tyler s good tyler cuts his nails he s tyler he s good tyyyllerrr,1,0,0.12990627,Positive,Negative
team spirit is maybe made by the best intentions but it misses the warmth of all stars by jean van de velde most scenes are identic just not that funny and not that well done the actors repeat the same lines as in all stars but without much feeling,0,1,0.54203105,Negative,Positive
i went out of my way to get this film and was fortunate to get it on vhs being a big gloria grahame fan it was an excellent addition to my collection other than that i really cannot say a lot to recommend this picture the plot is predictable and weak and the only interesting aspect of the film is watching sterling hayden get into deeper trouble with his own department ms grahame is always fun to watch if you like her as i do but the dubbing of her singing hurts this picture a lot she works in a dive so let her use her own voice it can only lend to the atmosphere i must agree with an earlier reviewer the ending borrows heavily from the big heat to the point of detracting from the ending i have seen worse films with ms grahame macao but i will never pass the opportunity to see her on screen if you are having a movie night and looking for a second feature film this is your movie enjoy the picture,0,1,0.816063,Negative,Positive
as a young black latina woman i am always searching for movies that represent the experiences and lives of people like me of course when i saw this movie at the video store i thought i would enjoy it unfortunately i didn t although the topics presented in the film are interesting and relevant the story was simply not properly developed the movie just kept dragging on and on and many of the characters that appear on screen just come and go without much to contribute to the overall film had the director done a better job interconnecting the scenes perhaps i would have enjoyed it a bit more honestly i would recommend a film like raising victor over this one any day i just was not too impressed,0,1,0.8500985,Negative,Positive
so i guess that bud and lou just liked to mess with classic stories although they did have some interesting results in this case they re baby sitting a bad boy and lou tries to read him jack and the beanstalk but falls asleep and dreams that he s jack and bud s the butcher and they climb the beanstalk to rescue the prince and princess from the giant buddy baer i think that my favorite scene was when lou was trying to make the giant an omelet and well i ll let you see what happens as this was an abbott and costello movie they did have a few unnecessary songs but other than that it was pretty funny for other interpretations of the classic story bewitched and gilligan s island both had episodes portraying it,1,0,0.07301054,Positive,Negative
considering its pedigree this should be a far more enjoyable film than it is even with a lip smacking collection of eccentrics in the cast what aficionado would not eagerly anticipate a movie which brings together lemmon lanchester kovacs and gingold the entire event is dully paced drearily shot and more often than not witless kim novak s gifts were not essentially comic as she went on to confirm in kiss me stupid james stewart was a fine comedian as he ably demonstrated in movies from ranging from the philadelphia story to harvey i think he comes out better from this mess than anyone else does except maybe the cat,0,1,0.9444563,Negative,Positive
i remember seeing this one when i was seven or eight i must have found the characters round because they left a impression in my mind that lasted for a long time after the end of the movie and the ending now that s sad well for a year old kid i had the opportunity of seeing this movie again lately and found that the plot was too simple the character two dimensional i guess it s the kind of movie that you can only with the innocence of a young child pity i recommend this one for all you parents with small kids i saw it in its original french version so i cannot tell you whether the translation is good or not,1,0,0.02842061,Positive,Negative
an offensively over the top action adventure first blood part ii seemed to catch the mood of the us at the time of it s release in the mid s with right wing reaganism and virulent anti red feelings still not finished yet though the emergence of a certain mikhail gorbachev in the heart of the evil empire in moscow would soon render these types of films redundant even reagan himself eventually admitted this truism in that sense we can be most grateful to gorby not for his disarmament treaties with the us nor his policies of glasnost or even his support of democracy being restored to the eastern european countries in the former soviet union s backyard no it s the final diminution of foolish jingoistic bloated cold war adventures like this the first rambo film was hardly perfect though at least was a mildly literate and adequate action thriller with a not too bad storyline in this sequel any sense of even the remotest conviction is instantly jettisoned for silly senseless plotting and incident in which rambo single handedly takes on scores of brainlessly stereotyped vietnamese and russian troops to rescue american pow s ten years after the conflict ended with the americans on the losing side perhaps the reason why the film was a huge box office success was to let many americans wallow in fantasy they may have lost the war but there was still unfinished business at hand and ludicrous comic strip heroics with a robot like hero killing virtually every red on sight with as much hardware as possible fulfilled such whimsically far fetched ideals this could have been entertaining on a superman spiderman level but sadly everything is played absolutely straight but that is not to say that there is no humour in the film sadly it is virtually all of the unintentional kind the action scenes though technically adequate never once carry the slightest bit of conviction or persuasiveness because they are always placed in the most spectacularly unbelievable of contexts namely our hero rambo is always unscathed aside from a few cuts and bruises here and there despite the tons of explosives grenades gunshots etc going around him in between the mayhem what there is of a script consists of the dullest clich s and banalities stallone who co wrote the script with james cameron a long way from the exciting terminator made the previous year deliberately seems to have given the rambo character as little to say in understandable english and merely comes out with moronic grunts almost as though he has invented his own brand of patois only understandable to himself maybe his colleague cameron was thinking of the terminator again with so little communication involved for the lead character in this sense rambo seems even less of a human than the terminator did the rest of the cast do little better with good actors like charles napier and richard crenna doing their admirable best with the hackneyed dialogue they are given and steven berkoff hamming it up outrageously yet again with another of his russian kgb red army villain roles berkoff s overplaying is mildly enjoyable but not remotely menacing how come that sly managed to survive berkoff s electric shock torture to kill yet more of those red commie scumbags well credibility is never this film s strong point it is a work of fantasy comparable with the wizard of oz at least that was meant to be a fantasy and an immortal classic it turned out to be this is only a classic of the most dismal and indeed offensive kind and as for sly s climactic speech rather hypocritical after slaughtering all those people eh by the way in the same year he also made rocky iv rating out of,0,1,0.55612504,Negative,Positive
one of the most successful shows in television history is back now i admit i never got into the original show okay so i never watched it at all but the new show is impressive sci fi has premiered the first two episodes rose and the end of the world this weekend we meet rose a twenty something clerk who is chased by remote controlled mannequins she is rescued by a mysterious stranger who calls himself the doctor using the internet she finds a conspiracy buff who warns her that wherever the doctor goes death follows when her geeky boyfriend mickey is replaced by an impostor the doctor informs her of a plot to use earth as a breeding ground for more of these plastic monsters whom the doctor has been fighting across space and time traveling in a tardis disguised a s style police call box she helps him save the world there wouldn t be a show otherwise and decides to join him but when he puts her life in danger he is distraught and questions whether her company was worth the risk although the special effects are kinda lame and the some of the scenes are a bit choppy doctor who is after two episodes aired in the us a smart well written work apparently the second season has already aired in the uk so i predict the same success here,1,0,0.027572338,Positive,Negative
this beautifully filmed and scripted episode was let down for two reasons perhaps it was the morality of the s talking but no man left alone on an asteroid for years would react with such hysterical negativity to the gift of a female android it wasn t an android at all but a woman the beautiful jean marsh the popularity of the sex doll industry in the coming decades could have traced its origins back to this episode if they d done it properly in fact the modernization of sex bots are in the news as i speak robots were not new to movies or television when this episode was made so they could have at least had her act like one her fleshiness would then have added a creepy element instead it becomes a nice little love story about two humans on faraway star the twilight zone always stretched the imagination and credulity normally no one cared but this episode seemed hamstrung by a calvinist morality eschewing what would have amounted to masturbation with a machine or downright carelessness,0,1,0.586734,Negative,Positive
i m sorry guys all who thought this film could be something great i m afraid you would be disappointed the standard the movie wanted to set is completely ruined by some very simple plot so simple that the movie is not evolving until the end i asked myself if the plot wasn t about the action but about the main character played by mickey rourke but i found that the character was inconsistent either he is a professional killer or some guilt haunted brother but both don t go together because the kid he tries to guide poses him in dangerous situations where no professional killer would put himself now joseph gordon levitt is a good looking actor but he played his character a little unnatural i didn t believe his acting it looked like the director tried to pull out of him some personality he couldn t provide and he didn t have to because his less crazy behavior was creepy enough the only one whose acting was great was diane lane if not her i would give this movie star in conclusion i expected to see some well played movie and some interesting plot and i completely blew it with my high expectations,0,1,0.5936824,Negative,Positive
the movie is about paul p ll a young man who sinks into the harsh world of insanity and his stay at the mental hospital kleppur and his friends victor viktor who during his education in england started to think he was adolf hitler peter p tur who took to much lsd and tried to fly of a roof top the fall left no broken bones or physical damage only insanity he is obbsesed with china oli beatle li b till oli has spent most time at the hospital although viktor is slightly older then him he claims he wrote every single beatles song and send it to them by telepathy the novel is better then the movie and covers all of pauls life from birth to his death there is a long time since i saw the movie but if i remember it right the movie doesn t cover pauls childhood englar alheimsins is funny sad and powerful if you haven t seen it watch it now and read the novel first it makes the movie better,1,0,0.38779163,Positive,Negative
from the view of a nascar maniac like i am the movie is interesting you can see many race cars from even tough the racing scenes are not that much realistic but i have to admit that i haven t seen any race before because before that time they didn t show any nascar races in germany from the view of a burt reynolds fan like i am the movie basically is what we are used to see from reynolds in the s burt behind the wheel of a fast car like in his bandit movies if you love nascar and burt reynolds this movie is a must see if you only love one of this things i also recommend to watch it if you like neither nascar nor burt reynolds you still should give it a chance but remember this movie was far away from winning an oscar academy award it is the typical humor of the s if you like movies like the cannonball movies and police academy you will also like that one,1,0,0.1203392,Positive,Negative
istanbul is another one of those expatriate films that errol flynn was making in the last decade of his life trying to support his family and stay out of trouble with the irs it s a remake of the fred macmurray ava gardner film singapore from a decade ago unlike that studio product istanbul has the advantage of that great location cinematography right at the sight of the golden horn but errol flynn who was aging exponentially before the camera in every film was way too old to be playing these action adventure types any longer his scenes with cornell borchers really do lack conviction as for cornell she plays errol s former sweetheart who through the trauma of being saved from a fire now has amnesia she both doesn t remember errol and is now married to torin thatcher but errol s got some nasty people led by martin benson and werner klemperer who are after some diamonds which have come into his possession got to deal with them too best reason to see istanbul is to hear nat king cole sing and play the piano most people today don t realize that cole was an accomplished jazz pianist they only think of him as a singer actually he was a pianist first the singing was an afterthought istanbul is a routine action adventure film for those who are fans of that type of movie,0,1,0.72671795,Negative,Positive
neil simon s the odd couple set up a model for many of his later plays felix unger and oscar madison were the unsuitably paired roommates in the original the former being picky and neat the latter being slovenly and loose simon would rewrite less successfully the play in the s as the new odd couple with female roommates he made it a mixed couple a woman with her daughter and a man in the goodbye girls he also gave it an additional twist in with the sunshine boys a broadway hit starring jack alberson and sam levine as al lewis and willie clark the aged semi retired vaudevillians here the apartment problem is reduced to a teaming of two men who can t stand each other the film starred walter matthau as willie and george burns as al in actuality al probably does not think totally badly of willie willie is pathological on the subject of al first al had little habits such as accidentally spitting slightly when pronouncing words beginning with the letter t and slightly jabbing willie with his index finger on stage secondly al retired when his wife died willie was not ready to retire and has been forcing his nephew and agent ben richard benjamin to try to get him jobs in commercials but willie can t remember lines unless they are funny and keeps flubbing them so he rarely is able to stay to the end of a rehearsal for a commercial ben is asked to get the two back together for a live scene of their most famous sketch on a television show about american comedy he does bring al to see willie and the sparks begin flying as neither can figure out what the other is doing and this is just in rehearsal on top of that willie is insisting on changes minor ones but they throw off al such as saying enter when al knocks on the door the initial rehearsal is a failure but ben manages to get them to the taping of the show the question is if they will complete the scene in the finished program or will willie wring al s neck the three leads matthau burns and benjamin do very well with the one liners frequently reminiscent of vaudeville patter example chest pains i m getting chest pains uncle willie every thursday i come here and get chest pains so come on fridays benjamin strives to prove his deep affection for his uncle although matthau s rough outer shell makes it difficult he only smooths down when he discusses the glory days of vaudeville matthau has a little better grasp on reality at first than burns who seems senile by his repeating himself but in actuality matthau s sense of rejection by the world that once applauded him make him less willing to behave properly burns is not senile he takes things slowly but he seems far happier in accepting his retirement i call this a final voyage of discovery for our modern lewis and clark al and willie transcend their old skits as they gradually end up realizing that they have more in common in their old age than they thought even the irascible willie admits that al may be to him a pain in the ass but he was a funny man burns was not the original choice for the part of al lewis supposedly dale of the team smith and dale jack benny was benny probably would have done a good job but ill health forced him out he died in burns whose last involvement in any film was in the solid gold cadillac in as the narrator turned in such a fine performance that he got the oscar for best supporting actor and was to have a career in movies in the next decade in such films as oh god oh god you devil and going in style he died in age having proved that he was more than just a brilliant straight man for his wife gracie allan,1,0,0.48012358,Positive,Negative
